assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,game_id,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,name,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,position,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0.07142857142857142,35.607142857142854,0.03571428571428571,0.0,0.10714285714285714,9.857142857142858,0.10714285714285714,4.0,32.357142857142854,,0.07142857142857142,0.0,12.0,0.0,0.03571428571428571,137.75,0.9285714285714286,7392.071428571428,0.8214285714285714,0.0,,,0.14285714285714285,0.0,0.0,52.785714285714285,Sokratis Papastathopoulos,0.0,0.03571428571428571,10.75,0.0,0.03571428571428571,0.0,0.0,DEF,2.7142857142857144,0.0,14.5,0.0,77606.5,0.21428571428571427,0.35714285714285715,0.21428571428571427,Arsenal,1.3333333333333333,2.074074074074074,,1.4285714285714286,-3109.3214285714284,1670.4285714285713,4779.75,51.82142857142857,0.5357142857142857,0.0,0.25
0.07142857142857142,23.035714285714285,0.07142857142857142,0.0,0.25,8.107142857142858,0.10714285714285714,0.17857142857142858,20.285714285714285,,0.39285714285714285,0.0,13.0,0.0,0.0,137.75,0.17857142857142858,7393.071428571428,0.5,0.10714285714285714,,,0.9285714285714286,0.0,0.0,38.464285714285715,Mesut Özil,0.14285714285714285,0.14285714285714285,10.75,0.0,0.0,0.0,0.0,MID,1.7142857142857142,0.0,14.5,0.0,203612.64285714287,0.7857142857142857,0.03571428571428571,0.03571428571428571,Arsenal,1.3333333333333333,2.074074074074074,,2.0357142857142856,-6472.892857142857,14894.785714285714,21367.678571428572,81.89285714285714,0.5357142857142857,0.03571428571428571,0.03571428571428571
0.21428571428571427,19.071428571428573,0.07142857142857142,0.07142857142857142,0.03571428571428571,7.571428571428571,0.17857142857142858,0.25,15.357142857142858,,0.32142857142857145,0.0,14.0,0.0,0.0,137.75,0.5357142857142857,7394.071428571428,0.4642857142857143,0.07142857142857142,,,0.75,0.0,0.0,35.0,Aaron Ramsey,0.10714285714285714,0.17857142857142858,10.75,0.0,0.0,0.0,0.0,MID,2.0,0.0,14.5,0.0,70244.10714285714,1.0,0.21428571428571427,0.17857142857142858,Arsenal,1.3333333333333333,2.074074074074074,,2.3214285714285716,-1326.0714285714287,6282.928571428572,7609.0,73.07142857142857,0.5357142857142857,0.0,0.0
0.21428571428571427,22.428571428571427,0.25,0.03571428571428571,0.03571428571428571,9.892857142857142,0.07142857142857142,0.6071428571428571,16.964285714285715,,1.25,0.0,15.0,0.03571428571428571,0.0,137.75,0.2857142857142857,7395.071428571428,0.8928571428571429,0.10714285714285714,,,0.8214285714285714,0.0,0.0,49.857142857142854,Alex Iwobi,0.07142857142857142,0.2857142857142857,10.75,0.0,0.0,0.0,0.0,MID,2.4642857142857144,0.0,14.5,0.0,75665.64285714286,2.5714285714285716,0.35714285714285715,0.32142857142857145,Arsenal,1.3333333333333333,2.074074074074074,,2.607142857142857,1532.75,9765.714285714286,8232.964285714286,54.67857142857143,0.5357142857142857,0.0,0.0
0.0,3.4642857142857144,0.0,0.0,0.0,0.4642857142857143,0.0,0.21428571428571427,3.0714285714285716,,0.03571428571428571,0.0,16.0,0.0,0.0,137.75,0.03571428571428571,7396.071428571428,0.03571428571428571,0.0,,,0.03571428571428571,0.0,0.0,5.428571428571429,Mohamed Elneny,0.03571428571428571,0.0,10.75,0.0,0.0,0.0,0.0,MID,0.2857142857142857,0.0,14.5,0.0,134997.75,0.10714285714285714,0.0,0.07142857142857142,Arsenal,1.3333333333333333,2.074074074074074,,0.14285714285714285,-2536.964285714286,4282.071428571428,6819.035714285715,43.035714285714285,0.5357142857142857,0.0,0.0
0.07142857142857142,64.85714285714286,0.10714285714285714,0.03571428571428571,0.17857142857142858,12.857142857142858,0.17857142857142858,3.0,55.607142857142854,,0.17857142857142858,0.0,17.0,0.07142857142857142,0.03571428571428571,137.75,1.1785714285714286,7397.071428571428,1.0357142857142858,0.10714285714285714,,,1.0357142857142858,0.0,0.0,70.42857142857143,Granit Xhaka,0.03571428571428571,0.25,10.75,0.0,0.03571428571428571,0.0,0.0,MID,6.0,0.0,14.5,0.0,175965.10714285713,0.7142857142857143,0.39285714285714285,0.25,Arsenal,1.3333333333333333,2.074074074074074,,2.4285714285714284,-4676.0,7812.678571428572,12488.67857142857,53.142857142857146,0.5357142857142857,0.0,0.25
0.07142857142857142,16.928571428571427,0.10714285714285714,0.10714285714285714,0.32142857142857145,8.285714285714286,0.07142857142857142,0.4642857142857143,13.178571428571429,,0.35714285714285715,0.0,18.0,0.0,0.0,137.75,0.5714285714285714,7398.071428571428,0.6071428571428571,0.17857142857142858,,,0.6428571428571429,0.0,0.0,35.82142857142857,Henrikh Mkhitaryan,0.10714285714285714,0.10714285714285714,10.75,0.0,0.0,0.0,0.0,MID,2.8214285714285716,0.0,14.5,0.0,408380.1785714286,1.3214285714285714,0.5714285714285714,0.4642857142857143,Arsenal,1.3333333333333333,2.074074074074074,,2.4285714285714284,-17165.714285714286,30409.25,47574.96428571428,68.17857142857143,0.5357142857142857,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,19.0,0.0,0.0,137.75,0.0,7399.071428571428,0.0,0.0,,,0.0,0.0,0.0,0.0,Reiss Nelson,0.0,0.0,10.75,0.0,0.0,0.0,0.0,MID,0.0,0.0,14.5,0.0,28103.964285714286,0.0,0.0,0.0,Arsenal,1.3333333333333333,2.074074074074074,,0.0,-1020.9642857142857,147.78571428571428,1168.75,44.107142857142854,0.5357142857142857,0.0,0.0
0.03571428571428571,8.357142857142858,0.03571428571428571,0.0,0.10714285714285714,3.607142857142857,0.0,0.5714285714285714,6.321428571428571,,0.42857142857142855,0.0,20.0,0.0,0.03571428571428571,137.75,0.14285714285714285,7400.071428571428,0.39285714285714285,0.03571428571428571,,,0.17857142857142858,0.0,0.0,18.607142857142858,Ainsley Maitland-Niles,0.03571428571428571,0.03571428571428571,10.75,0.0,0.0,0.0,0.0,MID,1.1785714285714286,0.0,14.5,0.0,19767.464285714286,0.5714285714285714,0.21428571428571427,0.03571428571428571,Arsenal,1.3333333333333333,2.074074074074074,,0.8571428571428571,-407.92857142857144,1369.5,1777.4285714285713,44.107142857142854,0.5357142857142857,0.0,0.03571428571428571
0.03571428571428571,1.9285714285714286,0.0,0.0,0.10714285714285714,2.25,0.0,0.07142857142857142,1.4285714285714286,,0.07142857142857142,0.0,21.0,0.0,0.0,137.75,0.10714285714285714,7401.071428571428,0.10714285714285714,0.03571428571428571,,,0.17857142857142858,0.0,0.0,5.214285714285714,Danny Welbeck,0.0,0.0,10.75,0.0,0.0,0.0,0.0,FWD,0.42857142857142855,0.0,14.5,0.0,31965.785714285714,0.25,0.10714285714285714,0.03571428571428571,Arsenal,1.3333333333333333,2.074074074074074,,0.6785714285714286,-739.1785714285714,1044.857142857143,1784.0357142857142,64.75,0.5357142857142857,0.0,0.0
0.2857142857142857,20.535714285714285,0.14285714285714285,0.2857142857142857,0.6785714285714286,15.892857142857142,0.14285714285714285,1.2857142857142858,14.928571428571429,,1.0357142857142858,0.0,22.0,0.0,0.0,137.75,1.5,7402.071428571428,0.7857142857142857,0.39285714285714285,,,0.7857142857142857,0.0,0.0,64.39285714285714,Alexandre Lacazette,0.5357142857142857,0.14285714285714285,10.75,0.0,0.0,0.0,0.0,FWD,1.9285714285714286,0.0,14.5,0.0,493776.28571428574,1.8928571428571428,0.32142857142857145,0.7857142857142857,Arsenal,1.3333333333333333,2.074074074074074,,4.607142857142857,12950.57142857143,65914.82142857143,52964.25,95.10714285714286,0.5357142857142857,0.32142857142857145,0.07142857142857142
0.21428571428571427,18.785714285714285,0.17857142857142858,0.4642857142857143,0.8571428571428571,19.392857142857142,0.17857142857142858,0.75,14.285714285714286,,0.6428571428571429,0.0,23.0,0.0,0.0,137.75,0.39285714285714285,7403.071428571428,1.1428571428571428,0.5357142857142857,,,0.8928571428571429,0.0,0.0,71.96428571428571,Pierre-Emerick Aubameyang,0.6428571428571429,0.21428571428571427,10.75,0.0,0.0,0.0,0.0,FWD,1.9285714285714286,0.0,14.5,0.0,1363336.2857142857,1.6428571428571428,0.39285714285714285,0.8214285714285714,Arsenal,1.3333333333333333,2.074074074074074,,5.392857142857143,12970.82142857143,118360.71428571429,105389.89285714286,111.0,0.5357142857142857,0.10714285714285714,0.0
0.10714285714285714,47.892857142857146,0.07142857142857142,0.0,0.21428571428571427,13.107142857142858,0.17857142857142858,2.392857142857143,42.035714285714285,,0.39285714285714285,0.0,450.0,0.0,0.07142857142857142,137.75,0.8928571428571429,7828.392857142857,1.0,0.07142857142857142,,,0.5,0.0,0.0,69.17857142857143,Lucas Torreira,0.0,0.14285714285714285,10.75,0.0,0.0,0.0,0.0,MID,6.25,0.0,14.5,0.0,214458.60714285713,0.8571428571428571,0.75,0.35714285714285715,Arsenal,1.3333333333333333,2.074074074074074,,2.5,4157.071428571428,24100.035714285714,19942.964285714286,49.464285714285715,0.5357142857142857,0.03571428571428571,0.17857142857142858
0.0,39.17857142857143,0.10714285714285714,0.0,0.0,8.892857142857142,0.07142857142857142,1.5,34.32142857142857,,0.6071428571428571,0.0,451.0,0.0,0.03571428571428571,137.75,0.5357142857142857,7829.392857142857,0.8571428571428571,0.0,,,0.5,0.0,0.0,55.464285714285715,Matteo Guendouzi,0.0,0.03571428571428571,10.75,0.0,0.0,0.0,0.0,MID,4.071428571428571,0.0,14.5,0.0,121918.67857142857,1.1071428571428572,0.4642857142857143,0.17857142857142858,Arsenal,1.3333333333333333,2.074074074074074,,1.25,294.14285714285717,9177.75,8883.607142857143,44.75,0.5357142857142857,0.0,0.17857142857142858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,542.0,0.0,0.0,172.85714285714286,0.0,9849.42857142857,0.0,0.0,,,0.0,0.0,0.0,0.0,Emiliano Martínez,0.0,0.0,10.333333333333334,0.0,0.0,0.0,0.0,GKP,0.0,0.0,18.0,0.0,15150.285714285714,0.0,0.0,0.0,Arsenal,1.3,2.15,,0.0,314.3333333333333,1037.3809523809523,723.047619047619,40.0,0.5238095238095238,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,545.0,0.0,0.0,177.8,0.0,10131.1,0.0,0.0,,,0.0,0.0,0.0,0.0,Emile Smith-Rowe,0.0,0.0,10.4,0.0,0.0,0.0,0.0,MID,0.0,0.0,18.5,0.0,225.95,0.0,0.0,0.0,Arsenal,1.105263157894737,2.210526315789474,,0.0,1.25,28.05,26.8,45.0,0.55,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,546.0,0.0,0.0,177.8,0.0,10132.1,0.0,0.0,,,0.0,0.0,0.0,0.0,Zech Medley,0.0,0.0,10.4,0.0,0.0,0.0,0.0,DEF,0.0,0.0,18.5,0.0,3058.1,0.0,0.0,0.0,Arsenal,1.105263157894737,2.210526315789474,,0.0,83.05,282.75,199.7,40.0,0.55,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,,0.0,0.0,552.0,0.0,0.0,193.0,0.0,10978.64705882353,0.0,0.0,,,0.0,0.0,0.0,0.058823529411764705,Edward Nketiah,0.0,0.0,10.470588235294118,0.0,0.0,0.0,0.0,FWD,0.0,0.0,20.0,0.0,1010.1764705882352,0.0,0.0,0.0,Arsenal,1.0625,2.25,,0.058823529411764705,31.352941176470587,156.52941176470588,125.17647058823529,50.0,0.5294117647058824,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,,0.0,0.0,563.0,0.0,0.0,223.1818181818182,0.0,12691.818181818182,0.0,0.0,,,0.0,0.0,0.0,0.6363636363636364,Bukayo Saka,0.0,0.0,9.0,0.0,0.0,0.0,0.0,MID,0.0,0.0,23.0,0.0,410.1818181818182,0.0,0.0,0.0,Arsenal,0.8,2.4,,0.09090909090909091,22.272727272727273,75.27272727272727,53.0,45.0,0.5454545454545454,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,,0.0,0.0,566.0,0.0,0.0,228.4,0.0,12981.7,0.1,0.0,,,0.0,0.0,0.0,0.2,Joseph Willock,0.0,0.0,9.5,0.0,0.0,0.0,0.0,MID,0.0,0.0,23.5,0.0,164.0,0.0,0.0,0.0,Arsenal,0.7777777777777778,2.3333333333333335,,0.1,10.9,36.1,25.2,45.0,0.5,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.8,0.0,0.0,1.6,,0.0,0.0,581.0,0.0,0.0,253.0,0.2,14449.0,0.2,0.0,,,0.0,0.0,0.0,6.0,Carl Jenkinson,0.0,0.0,9.2,0.0,0.0,0.0,0.0,DEF,0.6,0.0,26.0,0.0,152.2,0.2,0.2,0.0,Arsenal,1.0,2.0,,0.2,19.6,41.0,21.4,45.0,0.6,0.0,0.0
0.0,4.25,0.0,0.0,0.0,1.0,0.0,0.25,4.0,,0.5,0.0,586.0,0.0,0.0,258.5,0.0,14749.75,0.25,0.0,,,0.0,0.0,0.0,9.5,Denis Suárez,0.0,0.0,10.25,0.0,0.0,0.0,0.0,MID,0.5,0.0,26.5,0.0,15229.0,1.0,0.0,0.0,Arsenal,1.0,2.0,,0.5,3045.0,6631.0,3586.0,64.5,0.5,0.0,0.0
0.0,17.142857142857142,0.0,0.0,0.14285714285714285,12.428571428571429,0.17857142857142858,0.5357142857142857,10.392857142857142,,0.0,0.0,24.0,0.10714285714285714,0.07142857142857142,139.07142857142858,0.0,7404.071428571428,1.5,0.0,,,0.0,0.0,0.0,70.71428571428571,Asmir Begovic,0.0,0.0,11.107142857142858,0.0,0.0,0.0,0.0,GKP,6.214285714285714,0.0,14.5,2.0357142857142856,235544.39285714287,0.0,0.0,0.0,Bournemouth,1.1111111111111112,2.074074074074074,,2.1785714285714284,-3106.1785714285716,5297.214285714285,8403.392857142857,44.642857142857146,0.5,0.0,0.0
0.0,4.321428571428571,0.0,0.0,0.07142857142857142,3.5,0.07142857142857142,0.10714285714285714,2.4642857142857144,,0.0,0.0,25.0,0.0,0.0,139.07142857142858,0.0,7405.071428571428,0.21428571428571427,0.0,,,0.0,0.0,0.0,16.071428571428573,Artur Boruc,0.0,0.0,11.107142857142858,0.0,0.0,0.0,0.0,GKP,1.5357142857142858,0.0,14.5,0.6428571428571429,375969.75,0.0,0.0,0.0,Bournemouth,1.1111111111111112,2.074074074074074,,0.7857142857142857,2817.1428571428573,9736.92857142857,6919.785714285715,39.892857142857146,0.5,0.0,0.03571428571428571
0.07142857142857142,23.321428571428573,0.03571428571428571,0.0,0.0,8.714285714285714,0.14285714285714285,3.3214285714285716,17.178571428571427,,0.17857142857142858,0.0,26.0,0.0,0.03571428571428571,139.07142857142858,0.35714285714285715,7406.071428571428,0.8571428571428571,0.0,,,0.35714285714285715,0.0,0.0,43.82142857142857,Simon Francis,0.10714285714285714,0.39285714285714285,11.107142857142858,0.0,0.0,0.0,0.0,DEF,2.3214285714285716,0.0,14.5,0.0,21232.785714285714,0.39285714285714285,0.17857142857142858,0.10714285714285714,Bournemouth,1.1111111111111112,2.074074074074074,,1.4285714285714286,-588.3214285714286,905.0357142857143,1493.357142857143,43.92857142857143,0.5,0.0,0.03571428571428571
0.03571428571428571,43.642857142857146,0.03571428571428571,0.03571428571428571,0.17857142857142858,16.178571428571427,0.25,8.464285714285714,34.142857142857146,,0.10714285714285714,0.0,27.0,0.0,0.0,139.07142857142858,0.5357142857142857,7407.071428571428,1.6785714285714286,0.03571428571428571,,,0.2857142857142857,0.0,0.0,83.57142857142857,Steve Cook,0.03571428571428571,0.10714285714285714,11.107142857142858,0.03571428571428571,0.03571428571428571,0.0,0.0,DEF,4.357142857142857,0.0,14.5,0.0,428800.75,0.07142857142857142,0.35714285714285715,0.25,Bournemouth,1.1111111111111112,2.074074074074074,,2.5,5938.464285714285,27304.60714285714,21366.14285714286,45.32142857142857,0.5,0.03571428571428571,0.07142857142857142
0.0,23.821428571428573,0.0,0.03571428571428571,0.0,7.928571428571429,0.10714285714285714,1.9642857142857142,19.071428571428573,,0.2857142857142857,0.0,28.0,0.07142857142857142,0.0,139.07142857142858,0.14285714285714285,7408.071428571428,1.0,0.03571428571428571,,,0.39285714285714285,0.0,0.0,43.714285714285715,Charlie Daniels,0.0,0.2857142857142857,11.107142857142858,0.0,0.0,0.0,0.0,DEF,3.0357142857142856,0.0,14.5,0.0,352545.96428571426,0.5,0.21428571428571427,0.14285714285714285,Bournemouth,1.1111111111111112,2.074074074074074,,1.25,-23095.10714285714,3781.785714285714,26876.89285714286,42.535714285714285,0.5,0.0,0.07142857142857142
0.0,22.642857142857142,0.0,0.03571428571428571,0.0,9.25,0.21428571428571427,2.2857142857142856,18.607142857142858,,0.5357142857142857,0.0,29.0,0.0,0.0,139.07142857142858,0.4642857142857143,7409.071428571428,0.7142857142857143,0.03571428571428571,,,0.17857142857142858,0.0,0.0,53.75,Adam Smith,0.0,0.03571428571428571,11.107142857142858,0.0,0.03571428571428571,0.0,0.0,DEF,2.607142857142857,0.03571428571428571,14.5,0.0,35196.17857142857,1.0357142857142858,0.4642857142857143,0.07142857142857142,Bournemouth,1.1111111111111112,2.074074074074074,,1.8214285714285714,-397.67857142857144,2532.8571428571427,2930.535714285714,44.285714285714285,0.5,0.0,0.14285714285714285
0.0,3.107142857142857,0.0,0.0,0.0,1.4642857142857142,0.0,0.5714285714285714,2.607142857142857,,0.03571428571428571,0.0,30.0,0.0,0.0,139.07142857142858,0.0,7410.071428571428,0.14285714285714285,0.0,,,0.03571428571428571,0.0,0.0,5.035714285714286,Tyrone Mings,0.0,0.03571428571428571,11.107142857142858,0.0,0.0,0.0,0.0,DEF,0.32142857142857145,0.0,14.5,0.0,7885.964285714285,0.03571428571428571,0.10714285714285714,0.0,Bournemouth,1.1111111111111112,2.074074074074074,,0.17857142857142858,-234.46428571428572,84.96428571428571,319.42857142857144,43.17857142857143,0.5,0.0,0.0
0.0,43.357142857142854,0.0,0.10714285714285714,0.21428571428571427,17.464285714285715,0.25,7.892857142857143,37.642857142857146,,0.07142857142857142,0.0,31.0,0.0,0.0,139.07142857142858,0.6071428571428571,7411.071428571428,1.7142857142857142,0.10714285714285714,,,0.07142857142857142,0.0,0.0,86.46428571428571,Nathan Aké,0.07142857142857142,0.03571428571428571,11.107142857142858,0.0,0.03571428571428571,0.0,0.0,DEF,4.428571428571429,0.0,14.5,0.0,267439.14285714284,0.17857142857142858,0.4642857142857143,0.2857142857142857,Bournemouth,1.1111111111111112,2.074074074074074,,3.0,1489.8214285714287,11785.107142857143,10295.285714285714,50.0,0.5,0.0,0.07142857142857142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,32.0,0.0,0.0,139.07142857142858,0.0,7412.071428571428,0.0,0.0,,,0.0,0.0,0.0,0.0,Jack Simpson,0.0,0.0,11.107142857142858,0.0,0.0,0.0,0.0,DEF,0.0,0.0,14.5,0.0,275993.14285714284,0.0,0.0,0.0,Bournemouth,1.1111111111111112,2.074074074074074,,0.0,-179.96428571428572,8481.107142857143,8661.07142857143,38.785714285714285,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,34.0,0.0,0.0,139.07142857142858,0.0,7414.071428571428,0.0,0.0,,,0.0,0.0,0.0,0.0,Marc Pugh,0.0,0.0,11.107142857142858,0.0,0.0,0.0,0.0,MID,0.0,0.0,14.5,0.0,25546.714285714286,0.0,0.0,0.0,Bournemouth,1.1111111111111112,2.074074074074074,,0.0,-789.9642857142857,313.75,1103.7142857142858,43.464285714285715,0.5,0.0,0.0
