assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,game_id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,player,position,team,opponent
0,42,0,0,0,24,0,2,31,0.0,0,0,1,0,0,1,0,2,0,4.7,1,47.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,90,0,0,13,0,0,0,0,9,0,1,6,70767,0,0,0,2.0,0.0,0.0,3,0,0,0,50,True,0,0,Petr Cech,GKP,Arsenal,Man City
0,35,0,0,0,26,0,1,25,0.0,0,0,1,0,0,14,0,3,0,5.3,526,53.0,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,6,0,0,0,0,8,0,2,8,90038,0,0,0,2.0,3.0,0.0,3,188,6059,5871,50,False,0,0,Petr Cech,GKP,Arsenal,Chelsea
0,24,0,0,0,17,0,0,20,0.0,0,0,1,0,0,21,0,1,0,2.8,1053,27.8,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,90,0,0,19,0,0,0,0,10,0,3,4,107301,0,0,0,1.0,3.0,0.0,3,8540,19550,11010,50,True,0,0,Petr Cech,GKP,Arsenal,West Ham
0,38,0,0,0,8,0,0,24,0.0,0,0,1,0,2,33,0,2,0,0.2,1584,2.4,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,90,0,0,5,0,0,0,0,8,0,4,1,123566,0,0,0,3.0,2.0,0.0,1,9582,19332,9750,50,False,0,0,Petr Cech,GKP,Arsenal,Cardiff
0,33,0,0,0,13,0,2,23,0.0,0,0,1,0,0,46,0,1,0,1.4,2121,14.2,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,15,0,0,0,0,13,0,5,1,123310,0,0,0,2.0,1.0,0.0,2,-3297,8837,12134,50,False,0,0,Petr Cech,GKP,Arsenal,Newcastle
0,33,0,0,3,36,1,2,23,0.0,0,0,1,0,0,51,0,0,0,4.3,2658,43.4,0,2018-09-23T15:00:00Z,23 Sep 16:00,0,0,90,0,0,8,0,0,0,0,9,0,6,6,124787,0,1,0,0.0,2.0,0.0,11,-797,6593,7390,50,True,0,0,Petr Cech,GKP,Arsenal,Everton
0,18,0,0,0,6,0,1,7,0.0,0,0,1,0,0,61,0,0,0,1.7,3196,17.2,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,45,0,0,18,0,0,0,0,5,0,7,1,138891,0,0,0,0.0,2.0,0.0,1,9392,13595,4203,50,True,0,0,Petr Cech,GKP,Arsenal,Watford
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,74,0,0,0,0.0,3735,0.0,0,2018-10-07T11:00:00Z,07 Oct 12:00,0,0,0,0,0,9,0,0,0,0,0,0,8,0,107912,0,0,0,5.0,1.0,0.0,0,-28910,924,29834,50,False,0,0,Petr Cech,GKP,Arsenal,Fulham
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,81,0,0,0,0.0,4277,0.0,0,2018-10-22T19:00:00Z,22 Oct 20:00,0,0,0,0,0,11,0,0,0,0,0,0,9,0,92724,0,0,0,1.0,3.0,0.0,0,-16395,336,16731,50,True,0,0,Petr Cech,GKP,Arsenal,Leicester
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,93,0,0,0,0.0,4823,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,0,0,0,7,0,0,0,0,0,0,10,0,90783,0,0,0,2.0,2.0,0.0,0,-2999,1139,4138,50,False,0,0,Petr Cech,GKP,Arsenal,Crystal Palace
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,101,0,0,0,0.0,5371,0.0,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,0,0,0,12,0,0,0,0,0,0,11,0,87892,0,0,0,1.0,1.0,0.0,0,-3439,565,4004,50,True,0,0,Petr Cech,GKP,Arsenal,Liverpool
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,111,0,0,0,0.0,5921,0.0,0,2018-11-11T16:30:00Z,11 Nov 16:30,0,0,0,0,0,20,0,0,0,0,0,0,12,0,85826,0,0,0,1.0,1.0,0.0,0,-2784,879,3663,50,True,0,0,Petr Cech,GKP,Arsenal,Wolves
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,121,0,0,0,0.0,6473,0.0,0,2018-11-25T13:30:00Z,25 Nov 13:30,0,0,0,0,0,2,0,0,0,0,0,0,13,0,83590,0,0,0,2.0,1.0,0.0,0,-2721,457,3178,49,False,0,0,Petr Cech,GKP,Arsenal,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,131,0,0,0,0.0,7026,0.0,0,2018-12-02T14:05:00Z,02 Dec 14:05,0,0,0,0,0,17,0,0,0,0,0,0,14,0,82400,0,0,0,2.0,4.0,0.0,0,-1529,210,1739,49,True,0,0,Petr Cech,GKP,Arsenal,Spurs
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,145,0,0,0,0.0,7582,0.0,0,2018-12-05T20:00:00Z,05 Dec 20:00,0,0,0,0,0,14,0,0,0,0,0,0,15,0,81015,0,0,0,2.0,2.0,0.0,0,-1607,188,1795,49,False,0,0,Petr Cech,GKP,Arsenal,Man Utd
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,151,0,0,0,0.0,8140,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,16,0,80100,0,0,0,0.0,1.0,0.0,0,-1317,604,1921,49,True,0,0,Petr Cech,GKP,Arsenal,Huddersfield
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,167,0,0,0,0.0,8699,0.0,0,2018-12-16T13:30:00Z,16 Dec 13:30,0,0,0,0,0,16,0,0,0,0,0,0,17,0,78349,0,0,0,2.0,3.0,0.0,0,-2094,299,2393,49,False,0,0,Petr Cech,GKP,Arsenal,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,171,0,0,0,0.0,9261,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,4,0,0,0,0,0,0,18,0,77315,0,0,0,1.0,3.0,0.0,0,-1474,281,1755,49,True,0,0,Petr Cech,GKP,Arsenal,Burnley
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,181,0,0,0,0.0,9826,0.0,0,2018-12-26T17:15:00Z,26 Dec 17:15,0,0,0,0,0,3,0,0,0,0,0,0,19,0,76135,0,0,0,1.0,1.0,0.0,0,-1490,239,1729,49,False,0,0,Petr Cech,GKP,Arsenal,Brighton
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,196,0,0,0,0.0,10394,0.0,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,0,0,0,12,0,0,0,0,0,0,20,0,75199,0,0,0,1.0,5.0,0.0,0,-1274,193,1467,48,False,0,0,Petr Cech,GKP,Arsenal,Liverpool
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,201,0,0,0,0.0,10962,0.0,0,2019-01-01T15:00:00Z,01 Jan 15:00,0,0,0,0,0,9,0,0,0,0,0,0,21,0,74203,0,0,0,1.0,4.0,0.0,0,-1289,249,1538,48,True,0,0,Petr Cech,GKP,Arsenal,Fulham
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,220,0,0,0,0.0,11532,0.0,0,2019-01-12T12:30:00Z,12 Jan 12:30,0,0,0,0,0,19,0,0,0,0,0,0,22,0,73210,0,0,0,0.0,1.0,0.0,0,-1560,308,1868,48,False,0,0,Petr Cech,GKP,Arsenal,West Ham
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,221,0,0,0,0.0,12106,0.0,0,2019-01-19T17:30:00Z,19 Jan 17:30,0,0,0,0,0,6,0,0,0,0,0,0,23,0,72299,0,0,0,0.0,2.0,0.0,0,-1218,146,1364,48,True,0,0,Petr Cech,GKP,Arsenal,Chelsea
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,231,0,0,0,0.0,12685,0.0,0,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,24,0,71912,0,0,0,1.0,2.0,0.0,0,-814,304,1118,48,True,0,0,Petr Cech,GKP,Arsenal,Cardiff
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,248,0,0,0,0.0,13268,0.0,0,2019-02-03T16:30:00Z,03 Feb 16:30,0,0,0,0,0,13,0,0,0,0,0,0,25,0,71563,0,0,0,1.0,3.0,0.0,0,-488,115,603,48,False,0,0,Petr Cech,GKP,Arsenal,Man City
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,254,0,0,0,0.0,13922,0.0,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,0,0,0,10,0,0,0,0,0,0,26,0,71372,0,0,0,2.0,1.0,0.0,0,-568,269,837,48,False,0,0,Petr Cech,GKP,Arsenal,Huddersfield
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,261,0,0,0,0.0,14522,0.0,0,2019-02-24T14:05:00Z,24 Feb 14:05,0,0,0,0,0,16,0,0,0,0,0,0,27,0,71363,0,0,0,0.0,2.0,0.0,0,-552,322,874,48,True,0,0,Petr Cech,GKP,Arsenal,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,271,0,0,0,0.0,15006,0.0,0,2019-02-27T19:45:00Z,27 Feb 19:45,0,0,0,0,0,2,0,0,0,0,0,0,28,0,71180,0,0,0,,,0.0,0,-210,88,298,48,True,0,0,Petr Cech,GKP,Arsenal,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,1,0,0,0,0.0,2,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,110646,0,0,0,2.0,0.0,0.0,0,0,0,0,50,True,0,0,Bernd Leno,GKP,Arsenal,Man City
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,14,0,0,0,0.0,527,0.0,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,0,0,0,6,0,0,0,0,0,0,2,0,107349,0,0,0,2.0,3.0,0.0,0,-14370,1857,16227,50,False,0,0,Bernd Leno,GKP,Arsenal,Chelsea
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,21,0,0,0,0.0,1054,0.0,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,3,0,92305,0,0,0,1.0,3.0,0.0,0,-17771,1103,18874,49,True,0,0,Bernd Leno,GKP,Arsenal,West Ham
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,33,0,0,0,0.0,1585,0.0,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,0,0,0,5,0,0,0,0,0,0,4,0,82858,0,0,0,3.0,2.0,0.0,0,-11562,500,12062,49,False,0,0,Bernd Leno,GKP,Arsenal,Cardiff
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,46,0,0,0,0.0,2122,0.0,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,0,0,0,15,0,0,0,0,0,0,5,0,77555,0,0,0,2.0,1.0,0.0,0,-7085,754,7839,48,False,0,0,Bernd Leno,GKP,Arsenal,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,51,0,0,0,0.0,2659,0.0,0,2018-09-23T15:00:00Z,23 Sep 16:00,0,0,0,0,0,8,0,0,0,0,0,0,6,0,74131,0,0,0,0.0,2.0,0.0,0,-4376,353,4729,48,True,0,0,Bernd Leno,GKP,Arsenal,Everton
0,18,0,0,0,11,0,2,12,0.0,0,0,2,0,0,61,0,0,0,2.6,3197,26.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,45,0,0,18,0,0,0,0,3,0,7,3,70906,0,0,0,0.0,2.0,0.0,2,-3790,180,3970,48,True,0,0,Bernd Leno,GKP,Arsenal,Watford
0,33,0,0,0,19,0,1,25,0.0,0,0,2,0,0,74,0,1,0,2.2,3736,21.6,0,2018-10-07T11:00:00Z,07 Oct 12:00,0,0,90,0,0,9,0,0,0,0,17,0,8,3,85008,0,0,0,5.0,1.0,0.0,3,11531,13379,1848,48,False,0,0,Bernd Leno,GKP,Arsenal,Fulham
0,26,0,0,0,13,0,1,21,0.0,0,0,2,0,0,81,0,1,0,1.6,4278,16.2,0,2018-10-22T19:00:00Z,22 Oct 20:00,0,0,90,0,0,11,0,0,0,0,11,0,9,2,90965,0,0,0,1.0,3.0,0.0,2,4917,8112,3195,48,True,0,0,Bernd Leno,GKP,Arsenal,Leicester
0,24,0,0,0,12,0,5,23,0.0,0,0,2,0,0,93,0,2,0,0.9,4824,9.2,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,90,0,0,7,0,0,0,0,6,0,10,1,93513,0,0,0,2.0,2.0,0.0,1,1406,4223,2817,48,False,0,0,Bernd Leno,GKP,Arsenal,Crystal Palace
0,27,0,0,0,12,0,2,23,0.0,0,0,2,1,0,101,0,1,0,2.4,5372,23.6,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,90,0,0,12,0,0,0,0,7,0,11,3,90454,0,0,0,1.0,1.0,0.0,3,-3545,1621,5166,48,True,0,0,Bernd Leno,GKP,Arsenal,Liverpool
0,19,0,0,1,18,0,0,18,0.0,0,0,2,0,0,111,0,1,0,3.1,5922,31.0,0,2018-11-11T16:30:00Z,11 Nov 16:30,0,0,90,0,0,20,0,0,0,0,14,0,12,4,99308,0,0,0,1.0,1.0,0.0,4,6143,8173,2030,48,True,0,0,Bernd Leno,GKP,Arsenal,Wolves
0,35,0,0,0,20,0,0,15,0.0,0,0,2,0,0,121,0,1,0,3.2,6474,31.8,0,2018-11-25T13:30:00Z,25 Nov 13:30,0,0,90,0,0,2,0,0,0,0,13,0,13,5,100630,0,0,0,2.0,1.0,0.0,3,544,3453,2909,48,False,0,0,Bernd Leno,GKP,Arsenal,Bournemouth
0,30,0,0,0,13,0,1,17,0.0,0,0,2,1,0,131,0,2,0,2.3,7027,23.4,0,2018-12-02T14:05:00Z,02 Dec 14:05,0,0,90,0,0,17,0,0,0,0,7,0,14,4,101270,0,0,0,2.0,4.0,0.0,2,-51,1996,2047,48,True,0,0,Bernd Leno,GKP,Arsenal,Spurs
0,32,0,0,0,22,0,1,23,0.0,0,0,2,0,0,145,0,2,0,2.5,7583,24.6,0,2018-12-05T20:00:00Z,05 Dec 20:00,0,0,90,0,0,14,0,0,0,0,12,0,15,5,103367,0,0,0,2.0,2.0,0.0,2,1130,3448,2318,48,False,0,0,Bernd Leno,GKP,Arsenal,Man Utd
0,38,0,0,1,22,1,1,27,0.0,0,0,2,0,0,151,0,0,0,0.6,8141,6.4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,10,0,0,0,0,7,0,16,0,124446,0,0,0,0.0,1.0,0.0,7,14441,16815,2374,48,True,0,0,Bernd Leno,GKP,Arsenal,Huddersfield
0,28,0,0,0,14,0,1,26,0.0,0,0,2,1,0,167,0,3,0,2.1,8700,20.6,0,2018-12-16T13:30:00Z,16 Dec 13:30,0,0,90,0,0,16,0,0,0,0,9,0,17,4,135252,0,0,0,2.0,3.0,0.0,2,12049,15864,3815,48,False,0,0,Bernd Leno,GKP,Arsenal,Southampton
0,38,0,0,0,11,0,2,22,0.0,0,0,2,0,0,171,0,1,0,1.3,9262,13.2,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,90,0,0,4,0,0,0,0,7,0,18,1,142055,0,0,0,1.0,3.0,0.0,2,5500,10708,5208,48,True,0,0,Bernd Leno,GKP,Arsenal,Burnley
0,36,0,0,0,16,0,1,30,0.0,0,0,2,0,0,181,0,1,0,2.2,9827,22.0,0,2018-12-26T17:15:00Z,26 Dec 17:15,0,0,90,0,0,3,0,0,0,0,7,0,19,2,140787,0,0,0,1.0,1.0,0.0,2,-1515,5777,7292,48,False,0,0,Bernd Leno,GKP,Arsenal,Brighton
0,32,0,0,0,21,0,2,20,0.0,0,0,2,0,0,196,0,5,0,3.8,10395,37.8,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,90,0,0,12,0,0,0,0,14,0,20,5,131962,0,0,0,1.0,5.0,0.0,1,-9063,2637,11700,48,False,0,0,Bernd Leno,GKP,Arsenal,Liverpool
0,38,0,0,0,18,0,0,21,0.0,0,0,2,0,0,201,0,1,0,2.8,10963,28.2,0,2019-01-01T15:00:00Z,01 Jan 15:00,0,0,90,0,0,9,0,0,0,0,18,0,21,3,137572,0,0,0,1.0,4.0,0.0,3,3101,10080,6979,48,True,0,0,Bernd Leno,GKP,Arsenal,Fulham
0,33,0,0,0,15,0,0,26,0.0,0,0,2,0,0,220,0,1,0,1.7,11533,17.2,0,2019-01-12T12:30:00Z,12 Jan 12:30,0,0,90,0,0,19,0,0,0,0,10,0,22,2,132250,0,0,0,0.0,1.0,0.0,2,-6048,5364,11412,48,False,0,0,Bernd Leno,GKP,Arsenal,West Ham
0,32,0,0,0,23,1,1,18,0.0,0,0,2,0,0,221,0,0,0,1.1,12107,11.4,0,2019-01-19T17:30:00Z,19 Jan 17:30,0,0,90,0,0,6,0,0,0,0,11,0,23,1,123855,0,0,0,0.0,2.0,0.0,6,-8983,2550,11533,48,True,0,0,Bernd Leno,GKP,Arsenal,Chelsea
0,28,0,0,0,11,0,1,23,0.0,0,0,2,0,0,231,0,1,0,0.8,12686,8.4,0,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,90,0,0,5,0,0,0,0,10,0,24,1,137995,0,0,0,1.0,2.0,0.0,2,11546,16026,4480,48,True,0,0,Bernd Leno,GKP,Arsenal,Cardiff
0,38,0,0,1,28,0,3,25,0.0,0,0,2,0,0,248,0,3,0,7.1,13269,70.8,0,2019-02-03T16:30:00Z,03 Feb 16:30,0,0,90,0,0,13,0,0,0,0,10,0,25,9,130106,0,0,0,1.0,3.0,0.0,5,-6387,1726,8113,48,False,0,0,Bernd Leno,GKP,Arsenal,Man City
0,29,0,0,0,19,0,0,19,0.0,0,0,2,0,0,254,0,1,0,3.3,13923,32.8,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,90,0,0,10,0,0,0,0,11,0,26,5,146892,0,0,0,2.0,1.0,0.0,3,13304,17037,3733,48,False,0,0,Bernd Leno,GKP,Arsenal,Huddersfield
0,28,0,0,0,28,1,0,18,0.0,0,0,2,0,0,261,0,0,0,3.1,14523,31.4,0,2019-02-24T14:05:00Z,24 Feb 14:05,0,0,90,0,0,16,0,0,0,0,8,0,27,4,163702,0,0,0,0.0,2.0,0.0,7,6232,11467,5235,48,True,0,0,Bernd Leno,GKP,Arsenal,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,271,0,0,0,0.0,15007,0.0,0,2019-02-27T19:45:00Z,27 Feb 19:45,0,0,0,0,0,2,0,0,0,0,0,0,28,0,156556,0,0,0,,,0.0,0,2302,5783,3481,48,True,0,0,Bernd Leno,GKP,Arsenal,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,1,0,0,0,0.0,3,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,6155,0,0,0,2.0,0.0,0.0,0,0,0,0,55,True,0,0,Laurent Koscielny,DEF,Arsenal,Man City
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,14,0,0,0,0.0,528,0.0,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,0,0,0,6,0,0,0,0,0,0,2,0,6682,0,0,0,2.0,3.0,0.0,0,-1179,120,1299,55,False,0,0,Laurent Koscielny,DEF,Arsenal,Chelsea
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,21,0,0,0,0.0,1055,0.0,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,3,0,6226,0,0,0,1.0,3.0,0.0,0,-900,74,974,55,True,0,0,Laurent Koscielny,DEF,Arsenal,West Ham
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,33,0,0,0,0.0,1586,0.0,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6016,0,0,0,3.0,2.0,0.0,0,-508,56,564,55,False,0,0,Laurent Koscielny,DEF,Arsenal,Cardiff
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,46,0,0,0,0.0,2123,0.0,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,0,0,0,15,0,0,0,0,0,0,5,0,5961,0,0,0,2.0,1.0,0.0,0,-340,64,404,55,False,0,0,Laurent Koscielny,DEF,Arsenal,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,51,0,0,0,0.0,2660,0.0,0,2018-09-23T15:00:00Z,23 Sep 16:00,0,0,0,0,0,8,0,0,0,0,0,0,6,0,5935,0,0,0,0.0,2.0,0.0,0,-155,42,197,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Everton
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,61,0,0,0,0.0,3198,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,7,0,5909,0,0,0,0.0,2.0,0.0,0,-139,32,171,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Watford
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,74,0,0,0,0.0,3737,0.0,0,2018-10-07T11:00:00Z,07 Oct 12:00,0,0,0,0,0,9,0,0,0,0,0,0,8,0,5869,0,0,0,5.0,1.0,0.0,0,-94,32,126,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Fulham
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,81,0,0,0,0.0,4279,0.0,0,2018-10-22T19:00:00Z,22 Oct 20:00,0,0,0,0,0,11,0,0,0,0,0,0,9,0,5882,0,0,0,1.0,3.0,0.0,0,-97,39,136,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Leicester
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,93,0,0,0,0.0,4825,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,0,0,0,7,0,0,0,0,0,0,10,0,5890,0,0,0,2.0,2.0,0.0,0,-41,41,82,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Crystal Palace
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,101,0,0,0,0.0,5373,0.0,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,0,0,0,12,0,0,0,0,0,0,11,0,5900,0,0,0,1.0,1.0,0.0,0,-60,35,95,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Liverpool
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,111,0,0,0,0.0,5923,0.0,0,2018-11-11T16:30:00Z,11 Nov 16:30,0,0,0,0,0,20,0,0,0,0,0,0,12,0,5911,0,0,0,1.0,1.0,0.0,0,-42,46,88,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Wolves
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,121,0,0,0,0.0,6475,0.0,0,2018-11-25T13:30:00Z,25 Nov 13:30,0,0,0,0,0,2,0,0,0,0,0,0,13,0,5928,0,0,0,2.0,1.0,0.0,0,-34,42,76,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,131,0,0,0,0.0,7028,0.0,0,2018-12-02T14:05:00Z,02 Dec 14:05,0,0,0,0,0,17,0,0,0,0,0,0,14,0,5944,0,0,0,2.0,4.0,0.0,0,-22,37,59,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Spurs
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,145,0,0,0,0.0,7584,0.0,0,2018-12-05T20:00:00Z,05 Dec 20:00,0,0,0,0,0,14,0,0,0,0,0,0,15,0,5977,0,0,0,2.0,2.0,0.0,0,-13,35,48,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Man Utd
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,151,0,0,0,0.0,8142,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,16,0,6103,0,0,0,0.0,1.0,0.0,0,85,195,110,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Huddersfield
0,92,0,0,0,11,0,6,85,0.7,0,0,3,0,0,167,2,3,0,3.4,8701,26.2,0,2018-12-16T13:30:00Z,16 Dec 13:30,0,0,90,0,0,16,0,0,0,0,8,0,17,0,8214,0,0,1,2.0,3.0,7.0,0,1641,1959,318,54,False,0,1,Laurent Koscielny,DEF,Arsenal,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,171,0,0,0,0.0,9263,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,4,0,0,0,0,0,0,18,0,11425,0,0,0,1.0,3.0,0.0,0,2718,3415,697,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Burnley
0,74,0,0,0,17,0,4,70,0.4,0,0,3,0,0,181,0,1,0,2.1,9828,18.4,0,2018-12-26T17:15:00Z,26 Dec 17:15,0,0,69,0,0,3,0,0,0,0,3,0,19,0,11448,0,1,0,1.0,1.0,2.0,2,-231,1560,1791,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Brighton
0,38,0,0,0,10,0,2,36,0.1,0,0,3,0,0,196,1,1,0,0.9,10396,8.6,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,45,0,0,12,0,0,0,0,4,0,20,0,9579,0,0,0,1.0,5.0,0.0,1,-1944,258,2202,54,False,0,0,Laurent Koscielny,DEF,Arsenal,Liverpool
0,64,0,0,0,19,0,10,57,0.6,0,0,3,0,0,201,0,1,0,3.1,10964,28.8,0,2019-01-01T15:00:00Z,01 Jan 15:00,0,0,90,0,0,9,0,0,0,0,6,0,21,0,10847,0,1,0,1.0,4.0,2.0,2,802,1486,684,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Fulham
0,89,0,0,0,17,0,2,87,1.3,0,0,3,0,0,220,0,1,0,1.9,11534,17.6,0,2019-01-12T12:30:00Z,12 Jan 12:30,0,0,90,0,0,19,0,0,0,0,6,0,22,0,10271,0,1,0,0.0,1.0,0.0,2,-909,878,1787,54,False,0,0,Laurent Koscielny,DEF,Arsenal,West Ham
0,32,0,1,3,41,1,17,27,0.4,0,0,3,0,0,221,1,0,1,10.4,12108,69.8,0,2019-01-19T17:30:00Z,19 Jan 17:30,0,0,90,0,0,6,0,0,0,0,3,0,23,0,10432,0,1,0,0.0,2.0,34.0,15,-168,491,659,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Chelsea
0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,231,0,0,0,0.0,12687,0.0,0,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,24,0,24684,0,0,0,1.0,2.0,0.0,0,12643,19490,6847,54,True,0,0,Laurent Koscielny,DEF,Arsenal,Cardiff
